"","freq","word1","word2","word3","word4","word5"
"26993",3,"i","try","not","to","have"
"26994",2,"i","try","not","to","take"
"26995",2,"i","try","not","to","think"
"26996",3,"i","try","to","be","a"
"26997",2,"i","try","to","do","this"
"26998",2,"i","try","to","make","a"
"26999",2,"i","try","to","remember","that"
"27000",2,"i","try","to","stay","calm"
"27001",2,"i","trying","to","justify","myself"
"27002",2,"i","trying","to","perform","poorly"
"27003",2,"i","turned","around","and","headed"
"27004",2,"i","understand","that","there","are"
"27005",2,"i","urge","you","to","go"
"27006",2,"i","urge","you","to","read"
"27007",3,"i","use","a","lot","of"
"27008",2,"i","use","it","as","a"
"27009",2,"i","use","to","listen","to"
"27010",2,"i","used","a","bunch","of"
"27011",2,"i","used","a","couple","of"
"27012",2,"i","used","one","of","the"
"27013",2,"i","used","the","create","a"
"27014",11,"i","used","to","be","a"
"27015",3,"i","used","to","be","able"
"27016",3,"i","used","to","be","an"
"27017",2,"i","used","to","be","but"
"27018",2,"i","used","to","be","one"
"27019",2,"i","used","to","be","so"
"27020",4,"i","used","to","be","the"
"27021",2,"i","used","to","be","very"
"27022",2,"i","used","to","do","for"
"27023",2,"i","used","to","do","when"
"27024",2,"i","used","to","go","to"
"27025",5,"i","used","to","have","a"
"27026",2,"i","used","to","have","one"
"27027",2,"i","used","to","know","by"
"27028",5,"i","used","to","listen","to"
"27029",2,"i","used","to","love","reading"
"27030",2,"i","used","to","love","that"
"27031",2,"i","used","to","talk","to"
"27032",3,"i","used","to","think","i"
"27033",2,"i","used","to","think","that"
"27034",2,"i","used","to","use","it"
"27035",3,"i","used","to","want","to"
"27036",3,"i","used","to","work","at"
"27037",2,"i","used","to","work","for"
"27038",2,"i","very","much","wanted","to"
"27039",3,"i","wake","up","every","morning"
"27040",5,"i","wake","up","in","the"
"27041",2,"i","wake","up","way","too"
"27042",2,"i","walk","down","the","street"
"27043",2,"i","walked","around","the","corner"
"27044",2,"i","walked","in","the","door"
"27045",2,"i","walked","out","of","the"
"27046",2,"i","wanna","be","just","like"
"27047",2,"i","wanna","dance","with","somebody"
"27048",2,"i","wanna","do","is","lay"
"27049",3,"i","wanna","go","back","to"
"27050",2,"i","wanna","go","home","and"
"27051",2,"i","wanna","go","to","italy"
"27052",2,"i","wanna","go","to","sleep"
"27053",4,"i","wanna","go","to","the"
"27054",2,"i","wanna","go","to","unk"
"27055",2,"i","wanna","go","watch","the"
"27056",2,"i","wanna","see","the","avengers"
"27057",2,"i","wanna","see","you","there"
"27058",2,"i","wanna","talk","to","my"
"27059",2,"i","wanna","talk","to","you"
"27060",2,"i","want","all","of","my"
"27061",10,"i","want","for","christmas","is"
"27062",2,"i","want","for","my","birthday"
"27063",4,"i","want","her","to","be"
"27064",2,"i","want","is","to","get"
"27065",2,"i","want","it","so","bad"
"27066",11,"i","want","it","to","be"
"27067",2,"i","want","it","to","work"
"27068",2,"i","want","more","than","just"
"27069",3,"i","want","my","life","to"
"27070",3,"i","want","nothing","more","than"
"27071",3,"i","want","the","clippers","to"
"27072",3,"i","want","them","to","be"
"27073",2,"i","want","them","to","get"
"27074",2,"i","want","them","to","know"
"27075",12,"i","want","to","be","a"
"27076",12,"i","want","to","be","able"
"27077",2,"i","want","to","be","back"
"27078",2,"i","want","to","be","clear"
"27079",2,"i","want","to","be","drunk"
"27080",2,"i","want","to","be","his"
"27081",5,"i","want","to","be","in"
"27082",2,"i","want","to","be","is"
"27083",3,"i","want","to","be","just"
"27084",5,"i","want","to","be","on"
"27085",2,"i","want","to","be","one"
"27086",2,"i","want","to","be","that"
"27087",7,"i","want","to","be","the"
"27088",3,"i","want","to","be","there"
"27089",2,"i","want","to","be","when"
"27090",3,"i","want","to","be","with"
"27091",4,"i","want","to","be","your"
"27092",2,"i","want","to","buy","a"
"27093",2,"i","want","to","come","out"
"27094",4,"i","want","to","continue","to"
"27095",2,"i","want","to","create","the"
"27096",4,"i","want","to","do","a"
"27097",2,"i","want","to","do","and"
"27098",3,"i","want","to","do","but"
"27099",14,"i","want","to","do","is"
"27100",2,"i","want","to","do","nothing"
"27101",2,"i","want","to","do","right"
"27102",6,"i","want","to","do","something"
"27103",2,"i","want","to","do","the"
"27104",3,"i","want","to","do","this"
"27105",3,"i","want","to","do","to"
"27106",2,"i","want","to","do","with"
"27107",2,"i","want","to","dye","my"
"27108",2,"i","want","to","eat","my"
"27109",2,"i","want","to","explore","the"
"27110",2,"i","want","to","fall","asleep"
"27111",3,"i","want","to","get","a"
"27112",3,"i","want","to","get","back"
"27113",2,"i","want","to","get","it"
"27114",2,"i","want","to","get","out"
"27115",2,"i","want","to","get","this"
"27116",3,"i","want","to","get","to"
"27117",4,"i","want","to","give","a"
"27118",2,"i","want","to","give","you"
"27119",6,"i","want","to","go","back"
"27120",2,"i","want","to","go","for"
"27121",4,"i","want","to","go","home"
"27122",3,"i","want","to","go","on"
"27123",4,"i","want","to","go","out"
"27124",2,"i","want","to","go","see"
"27125",23,"i","want","to","go","to"
"27126",5,"i","want","to","have","a"
"27127",2,"i","want","to","have","the"
"27128",3,"i","want","to","hear","about"
"27129",2,"i","want","to","hear","from"
"27130",2,"i","want","to","hear","the"
"27131",3,"i","want","to","kick","them"
"27132",3,"i","want","to","know","is"
"27133",2,"i","want","to","know","more"
"27134",6,"i","want","to","know","what"
"27135",4,"i","want","to","know","who"
"27136",3,"i","want","to","know","why"
"27137",2,"i","want","to","learn","more"
"27138",3,"i","want","to","live","in"
"27139",2,"i","want","to","live","on"
"27140",3,"i","want","to","live","there"
"27141",2,"i","want","to","love","you"
"27142",6,"i","want","to","make","a"
"27143",2,"i","want","to","make","it"
"27144",7,"i","want","to","make","sure"
"27145",2,"i","want","to","meet","the"
"27146",2,"i","want","to","model","the"
"27147",3,"i","want","to","move","to"
"27148",2,"i","want","to","point","out"
"27149",2,"i","want","to","punch","someone"
"27150",2,"i","want","to","put","a"
"27151",2,"i","want","to","put","my"
"27152",2,"i","want","to","reach","my"
"27153",2,"i","want","to","read","it"
"27154",2,"i","want","to","read","the"
"27155",2,"i","want","to","really","know"
"27156",3,"i","want","to","return","to"
"27157",3,"i","want","to","ride","my"
"27158",2,"i","want","to","say","i"
"27159",2,"i","want","to","say","thank"
"27160",2,"i","want","to","say","to"
"27161",3,"i","want","to","see","a"
"27162",2,"i","want","to","see","in"
"27163",5,"i","want","to","see","it"
"27164",2,"i","want","to","see","my"
"27165",6,"i","want","to","see","the"
"27166",7,"i","want","to","see","you"
"27167",2,"i","want","to","see","your"
"27168",3,"i","want","to","send","a"
"27169",4,"i","want","to","share","it"
"27170",2,"i","want","to","share","the"
"27171",3,"i","want","to","share","with"
"27172",2,"i","want","to","show","that"
"27173",3,"i","want","to","show","you"
"27174",2,"i","want","to","sleep","but"
"27175",2,"i","want","to","spend","a"
"27176",2,"i","want","to","spend","the"
"27177",3,"i","want","to","start","a"
"27178",2,"i","want","to","take","full"
"27179",2,"i","want","to","take","my"
"27180",2,"i","want","to","take","the"
"27181",7,"i","want","to","talk","about"
"27182",5,"i","want","to","talk","to"
"27183",2,"i","want","to","tell","you"
"27184",2,"i","want","to","text","you"
"27185",3,"i","want","to","thank","all"
"27186",6,"i","want","to","thank","everyone"
"27187",2,"i","want","to","thank","the"
"27188",5,"i","want","to","thank","you"
"27189",2,"i","want","to","try","and"
"27190",3,"i","want","to","try","it"
"27191",3,"i","want","to","try","to"
"27192",2,"i","want","to","turn","this"
"27193",2,"i","want","to","wear","my"
"27194",2,"i","want","to","wish","you"
"27195",2,"i","want","to","work","for"
"27196",4,"i","want","to","work","with"
"27197",2,"i","want","to","write","about"
"27198",2,"i","want","unk","to","be"
"27199",3,"i","want","you","to","be"
"27200",8,"i","want","you","to","know"
"27201",3,"i","want","you","to","look"
"27202",2,"i","want","you","to","make"
"27203",2,"i","want","you","to","really"
"27204",4,"i","want","you","to","see"
"27205",2,"i","wanted","him","to","be"
"27206",2,"i","wanted","if","i","had"
"27207",7,"i","wanted","it","to","be"
"27208",3,"i","wanted","something","that","would"
"27209",3,"i","wanted","them","to","be"
"27210",2,"i","wanted","them","to","tell"
"27211",2,"i","wanted","there","to","be"
"27212",5,"i","wanted","to","be","a"
"27213",4,"i","wanted","to","be","able"
"27214",2,"i","wanted","to","be","and"
"27215",2,"i","wanted","to","be","one"
"27216",2,"i","wanted","to","buy","a"
"27217",2,"i","wanted","to","create","a"
"27218",4,"i","wanted","to","do","a"
"27219",2,"i","wanted","to","do","because"
"27220",2,"i","wanted","to","do","for"
"27221",3,"i","wanted","to","do","it"
"27222",4,"i","wanted","to","do","something"
"27223",2,"i","wanted","to","do","was"
"27224",4,"i","wanted","to","do","with"
"27225",2,"i","wanted","to","get","back"
"27226",2,"i","wanted","to","have","a"
"27227",2,"i","wanted","to","i","could"
"27228",2,"i","wanted","to","know","how"
"27229",2,"i","wanted","to","know","more"
"27230",3,"i","wanted","to","know","what"
"27231",2,"i","wanted","to","let","you"
"27232",4,"i","wanted","to","make","a"
"27233",2,"i","wanted","to","make","it"
"27234",2,"i","wanted","to","make","something"
"27235",8,"i","wanted","to","make","sure"
"27236",3,"i","wanted","to","make","them"
"27237",2,"i","wanted","to","point","out"
"27238",2,"i","wanted","to","see","a"
"27239",2,"i","wanted","to","see","how"
"27240",2,"i","wanted","to","see","what"
"27241",3,"i","wanted","to","share","a"
"27242",3,"i","wanted","to","share","my"
"27243",2,"i","wanted","to","share","some"
"27244",3,"i","wanted","to","share","this"
"27245",2,"i","wanted","to","share","with"
"27246",2,"i","wanted","to","sleep","in"
"27247",2,"i","wanted","to","spend","but"
"27248",4,"i","wanted","to","take","the"
"27249",3,"i","wanted","to","talk","about"
"27250",2,"i","wanted","to","tell","her"
"27251",3,"i","wanted","to","tell","you"
"27252",2,"i","wanted","to","try","to"
"27253",2,"i","wanted","to","write","about"
"27254",2,"i","was","a","betting","man"
"27255",2,"i","was","a","bit","over"
"27256",2,"i","was","a","bit","unk"
"27257",3,"i","was","a","child","i"
"27258",2,"i","was","a","college","student"
"27259",2,"i","was","a","fan","of"
"27260",2,"i","was","a","kid","all"
"27261",2,"i","was","a","kid","and"
"27262",7,"i","was","a","kid","i"
"27263",3,"i","was","a","kid","in"
"27264",3,"i","was","a","kid","my"
"27265",2,"i","was","a","little","bit"
"27266",2,"i","was","a","little","concerned"
"27267",2,"i","was","a","little","confused"
"27268",4,"i","was","a","little","girl"
"27269",3,"i","was","a","little","intimidated"
"27270",8,"i","was","a","little","kid"
"27271",2,"i","was","a","little","more"
"27272",2,"i","was","a","little","nervous"
"27273",2,"i","was","a","little","unsure"
"27274",4,"i","was","a","little","worried"
"27275",2,"i","was","a","part","of"
"27276",2,"i","was","a","student","at"
"27277",2,"i","was","a","teenager","and"
"27278",3,"i","was","a","teenager","i"
"27279",2,"i","was","a","young","child"
"27280",2,"i","was","able","to","buy"
"27281",8,"i","was","able","to","do"
"27282",2,"i","was","able","to","finish"
"27283",13,"i","was","able","to","get"
"27284",3,"i","was","able","to","go"
"27285",2,"i","was","able","to","have"
"27286",3,"i","was","able","to","help"
"27287",5,"i","was","able","to","make"
"27288",2,"i","was","able","to","manage"
"27289",2,"i","was","able","to","photograph"
"27290",2,"i","was","able","to","pull"
"27291",2,"i","was","able","to","sample"
"27292",3,"i","was","able","to","see"
"27293",2,"i","was","able","to","spend"
"27294",2,"i","was","able","to","talk"
"27295",2,"i","was","able","to","write"
"27296",3,"i","was","about","to","get"
"27297",2,"i","was","about","to","say"
"27298",2,"i","was","about","to","tweet"
"27299",4,"i","was","about","years","old"
"27300",2,"i","was","accepted","into","the"
"27301",2,"i","was","actually","going","to"
"27302",2,"i","was","actually","thinking","about"
"27303",2,"i","was","afraid","that","if"
"27304",2,"i","was","amazed","at","how"
"27305",2,"i","was","amazed","at","the"
"27306",2,"i","was","an","english","major"
"27307",2,"i","was","an","only","child"
"27308",2,"i","was","and","since","i"
"27309",2,"i","was","asked","to","do"
"27310",2,"i","was","at","it","i"
"27311",2,"i","was","at","my","friends"
"27312",2,"i","was","at","the","doctor"
"27313",2,"i","was","at","the","end"
"27314",4,"i","was","at","the","gym"
"27315",2,"i","was","at","the","time"
"27316",2,"i","was","at","the","unk"
"27317",2,"i","was","aware","of","it"
"27318",2,"i","was","beginning","to","feel"
"27319",2,"i","was","beginning","to","get"
"27320",2,"i","was","beginning","to","think"
"27321",2,"i","was","blessed","to","be"
"27322",3,"i","was","blown","away","by"
"27323",2,"i","was","born","this","way"
"27324",3,"i","was","born","to","do"
"27325",2,"i","was","bout","to","say"
"27326",3,"i","was","coming","home","from"
"27327",2,"i","was","coming","to","see"
"27328",2,"i","was","curious","to","see"
"27329",2,"i","was","delighted","to","read"
"27330",2,"i","was","determined","not","to"
"27331",3,"i","was","determined","to","find"
"27332",2,"i","was","doing","it","my"
"27333",2,"i","was","doing","something","else"
"27334",2,"i","was","down","at","the"
"27335",3,"i","was","drawn","to","the"
"27336",2,"i","was","even","able","to"
"27337",3,"i","was","excited","to","find"
"27338",2,"i","was","expecting","them","to"
"27339",2,"i","was","familiar","with","the"
"27340",3,"i","was","feeling","a","bit"
"27341",2,"i","was","feeling","a","little"
"27342",2,"i","was","finally","able","to"
"27343",2,"i","was","fortunate","enough","to"
"27344",2,"i","was","fortunate","to","have"
"27345",2,"i","was","getting","ready","for"
"27346",2,"i","was","getting","ready","to"
"27347",2,"i","was","getting","too","comfortable"
"27348",2,"i","was","given","the","opportunity"
"27349",3,"i","was","going","for","a"
"27350",2,"i","was","going","through","the"
"27351",11,"i","was","going","to","be"
"27352",2,"i","was","going","to","call"
"27353",3,"i","was","going","to","die"
"27354",4,"i","was","going","to","do"
"27355",7,"i","was","going","to","get"
"27356",2,"i","was","going","to","give"
"27357",4,"i","was","going","to","go"
"27358",11,"i","was","going","to","have"
"27359",3,"i","was","going","to","keep"
"27360",2,"i","was","going","to","kill"
"27361",2,"i","was","going","to","live"
"27362",6,"i","was","going","to","make"
"27363",2,"i","was","going","to","need"
"27364",3,"i","was","going","to","post"
